武蔵野市,100.0,316.6,219.8,148.1,121.8,143.1,130.3,132.6,136.3,139.7,145.7,151.3,150.6,155.5,157.0
三鷹市,100.0,278.0,193.7,142.4,115.4,126.5,112.0,113.1,114.2,115.5,119.1,122.2,122.1,124.9,124.7
青梅市,100.0,199.2,187.8,163.3,102.3,86.2,74.9,74.6,74.8,74.6,74.1,73.6,73.2,72.3,69.8
府中市,100.0,260.8,215.1,150.1,123.4,132.4,120.2,120.8,122.7,123.8,124.9,126.1,126.1,127.9,128.5
昭島市,100.0,194.9,171.4,141.5,106.5,96.5,88.0,89.9,91.6,92.3,92.5,93.2,93.1,94.2,92.6
調布市,100.0,306.6,238.1,155.5,128.2,140.9,122.5,122.9,124.7,126.2,127.3,128.6,129.1,131.3,131.8
町田市,100.0,249.5,215.0,159.3,102.7,96.1,90.0,90.4,90.7,91.0,91.0,91.1,91.0,91.2,90.8
小金井市,100.0,278.6,208.5,151.2,125.4,127.5,113.8,114.7,116.3,117.3,119.5,121.1,122.8,126.7,127.2
小平市,100.0,241.7,192.9,142.2,106.7,112.2,98.1,98.5,99.8,100.7,101.7,103.1,102.7,103.8,103.6
日野市,100.0,206.2,167.4,136.4,95.4,89.1,79.5,80.9,82.4,83.2,83.7,84.5,84.5,84.9,82.3
東村山市,100.0,250.7,201.8,149.4,104.7,103.0,91.1,91.8,93.1,93.8,94.6,95.4,95.4,95.7,95.2
国分寺市,100.0,279.3,214.5,167.6,135.4,134.1,116.1,116.6,117.3,117.9,118.3,119.1,119.9,121.7,120.3
国立市,100.0,332.8,242.3,163.2,134.4,138.5,112.9,115.0,117.1,118.4,119.2,120.0,121.3,123.0,122.1
福生市,100.0,214.9,197.1,164.2,120.0,109.9,95.5,95.9,97.5,99.2,100.2,100.7,100.7,101.1,99.4
狛江市,100.0,272.1,227.2,152.5,122.2,127.3,112.6,112.5,113.6,114.4,115.1,116.2,116.6,120.0,120.3
東大和市,100.0,191.4,179.7,147.9,104.3,103.4,89.6,89.8,90.7,90.8,91.5,91.9,91.8,92.0,91.0
清瀬市,100.0,211.9,184.8,150.8,108.1,105.9,93.4,94.1,95.0,95.6,96.4,97.2,97.1,97.6,97.3
東久留米市,100.0,222.2,185.5,145.9,102.9,98.3,88.6,89.4,90.3,91.3,92.0,93.0,93.0,94.0,93.5
武蔵村山市,100.0,173.0,170.7,154.2,99.6,91.6,78.9,78.9,79.6,80.3,80.5,80.7,80.7,80.9,78.8
多摩市,100.0,326.3,239.9,159.8,107.1,97.1,87.4,87.6,88.1,88.4,88.2,88.2,88.1,88.1,87.3
稲城市,100.0,207.4,186.6,147.7,113.4,102.6,98.1,98.7,99.9,101.5,103.3,105.4,105.5,109.0,110.0
羽村市,100.0,209.9,197.7,170.1,123.0,115.0,98.8,98.9,100.3,101.6,102.1,102.3,102.2,102.6,99.9
あきる野市,100.0,175.0,174.4,161.5,109.1,93.5,83.3,83.1,83.5,84.0,83.9,83.8,83.8,83.7,81.7
西東京市,100.0,240.6,194.1,146.4,111.1,115.1,105.1,105.9,107.1,108.1,109.3,110.7,111.3,113.0,112.7
瑞穂町,100.0,215.7,219.0,201.0,138.4,115.8,102.6,102.7,103.4,104.1,104.8,104.7,104.9,105.1,102.6
日の出町,100.0,177.1,172.2,154.5,97.0,79.3,66.3,65.9,65.8,65.8,65.8,65.6,65.7,65.6,64.4
檜原村,100.0,217.0,210.7,199.7,148.1,113.6,92.1,88.4,85.7,83.8,83.7,82.8,82.7,82.7,81.6
奥多摩町,100.0,172.1,172.1,162.8,133.0,104.6,81.6,78.5,75.8,73.6,72.0,70.8,71.2,70.5,68.7
多摩地域,100.0,249.1,208.8,160.0,113.4,109.2,93.3,93.8,94.7,95.3,92.8,93.4,93.5,94.3,93.5
大島町,100.0,102.8,104.6,104.6,104.6,104.6,98.8,96.6,94.8,93.4,93.4,93.4,93.4,93.4,93.4
新島村,,,,,,,,,,,,,,,
神津島村,,,,,,,,,,,,,,,
三宅村,100.0,102.8,103.4,103.4,,,,,,,,,,,
八丈町,100.0,102.6,104.9,104.9,104.9,104.9,89.0,84.4,83.0,81.9,81.1,81.1,81.1,81.1,79.7
小笠原村,,,,,,,,,,,,,,,
東京都,100.0,265.0,214.6,148.2,113.9,119.9,107.2,107.7,109.2,110.6,112.3,114.3,114.9,117.8,118.1
